OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount
224,2023-08-27,5,2,1,52999,0.05
225,2025-10-05,4,4,4,11999,0
226,2025-03-06,15,12,7,18999,0
227,2025-04-29,21,4,8,11999,0.15
228,2024-07-26,2,23,6,8499,0
229,2025-06-27,15,8,6,6999,0
230,2025-01-22,18,21,6,499,0
231,2025-03-26,9,7,2,14999,0.2
232,2023-07-07,22,7,1,14999,0
233,2024-11-14,8,5,4,799,0
234,2024-02-29,19,7,4,14999,0.1
235,2023-10-30,26,20,1,599,0.05
236,2023-10-24,5,18,5,1599,0
237,2023-08-14,22,1,3,65999,0
238,2025-01-03,26,26,4,1899,0.1
239,2023-02-02,6,9,1,5999,0
240,2025-05-12,17,4,2,11999,0.2
241,2025-07-07,25,12,2,18999,0.2
242,2025-10-28,8,20,1,599,0.05
243,2025-07-27,21,1,1,65999,0.2
244,2025-04-02,14,22,2,3999,0.2
245,2025-06-27,3,3,6,21999,0
246,2023-05-15,5,9,6,5999,0.15
247,2025-12-22,10,15,7,24999,0
248,2023-08-23,28,21,4,499,0.15
249,2025-07-13,29,8,7,6999,0.1
250,2025-07-17,13,14,2,4699,0.1
251,2025-05-24,11,22,5,3999,0.1
252,2023-11-09,22,16,2,399,0
253,2023-06-24,3,14,2,4699,0.1
254,2023-09-24,18,2,6,52999,0
255,2025-04-21,12,22,7,3999,0
256,2024-08-12,20,10,6,10999,0
257,2025-11-05,7,5,8,799,0
258,2023-08-10,12,18,6,1599,0
259,2024-07-24,19,8,7,6999,0
260,2024-07-01,1,6,5,2999,0.05
261,2024-11-26,12,1,3,65999,0
262,2025-03-31,3,5,1,799,0
263,2025-12-22,7,13,7,5499,0.2
264,2024-11-29,6,12,5,18999,0.1
265,2023-06-23,29,2,3,52999,0
266,2023-04-12,22,3,5,21999,0.2
267,2025-05-18,16,20,8,599,0.15
268,2024-07-13,7,25,2,12499,0.1
269,2025-05-30,4,10,8,10999,0.05
270,2023-04-04,8,13,1,5499,0
271,2024-02-23,10,7,3,14999,0.05
272,2024-08-15,11,4,1,11999,0.2
273,2025-05-31,6,5,7,799,0
274,2025-10-21,18,22,6,3999,0
275,2025-03-24,28,24,1,7499,0.15
276,2023-02-08,15,3,6,21999,0.15
277,2025-04-08,23,21,7,499,0.05
278,2023-08-24,13,1,6,65999,0
279,2025-07-31,27,23,6,8499,0
280,2025-06-13,28,4,4,11999,0.15
281,2025-03-31,17,3,7,21999,0.05
282,2024-11-26,8,11,3,15499,0
283,2025-11-11,21,4,4,11999,0.1
284,2024-12-20,24,21,3,499,0
285,2023-07-30,5,9,4,5999,0
286,2023-11-10,25,25,2,12499,0
287,2025-10-08,15,25,8,12499,0.1
288,2024-10-09,5,15,2,24999,0.2
289,2025-06-24,21,10,5,10999,0
290,2024-12-21,17,3,5,21999,0.2
291,2025-07-14,2,2,6,52999,0.05
292,2023-06-07,21,3,7,21999,0.2
293,2023-03-26,15,26,4,1899,0.1
294,2025-09-01,17,5,1,799,0.2
295,2023-07-31,26,11,2,15499,0
296,2023-03-22,8,23,8,8499,0.2
297,2025-12-09,17,20,3,599,0.1
298,2025-02-02,30,10,7,10999,0.15
299,2024-11-23,22,20,1,599,0.1
300,2023-05-15,11,4,7,11999,0.05
301,2024-05-31,24,22,3,3999,0.1
302,2023-06-16,19,22,3,3999,0.1
303,2024-09-27,21,23,7,8499,0
304,2023-06-23,10,18,7,1599,0.1
305,2023-09-19,22,23,2,8499,0.15
306,2025-11-07,12,1,6,65999,0.05
307,2024-01-05,7,11,8,15499,0
308,2024-04-08,5,5,2,799,0.05
309,2023-07-27,17,25,1,12499,0.1
310,2023-09-26,20,13,3,5499,0
311,2024-01-06,27,23,3,8499,0.2
312,2023-03-31,14,12,4,18999,0.2
313,2024-08-06,25,24,8,7499,0
314,2025-12-29,8,10,8,10999,0
315,2025-01-23,22,19,8,449,0.2
316,2024-07-31,25,13,7,5499,0
317,2024-02-13,26,20,3,599,0.05
318,2023-04-17,21,16,6,399,0
319,2025-11-22,28,4,5,11999,0
320,2023-11-25,9,15,3,24999,0.15
321,2023-07-07,30,8,8,6999,0.1
322,2023-02-24,14,2,7,52999,0.1
323,2024-04-27,13,3,6,21999,0
324,2023-02-27,11,4,6,11999,0
325,2023-10-09,2,10,8,10999,0
326,2025-08-18,15,20,1,599,0
327,2023-02-08,9,7,3,14999,0.15
328,2023-08-16,25,10,4,10999,0.05
329,2023-09-07,2,8,7,6999,0.2
330,2023-05-09,4,16,1,399,0
331,2023-10-22,10,14,1,4699,0.1
332,2024-05-07,19,14,3,4699,0
333,2025-12-08,12,3,1,21999,0.15
334,2025-08-20,2,21,7,499,0.1
335,2024-06-03,24,1,6,65999,0
336,2024-12-07,8,24,2,7499,0.1
337,2023-10-01,2,12,6,18999,0
338,2025-08-09,23,16,3,399,0
339,2023-05-10,23,25,8,12499,0
340,2024-08-23,7,2,4,52999,0
341,2024-10-08,30,10,7,10999,0.2
342,2024-06-02,2,25,4,12499,0.05
343,2025-01-01,28,25,1,12499,0.1
344,2024-07-13,4,26,6,1899,0.15
345,2025-03-30,24,15,7,24999,0.1
346,2024-01-18,16,23,8,8499,0.1
347,2025-11-29,9,26,2,1899,0.15
348,2023-06-11,14,20,3,599,0.05
349,2024-10-19,4,3,6,21999,0.05
350,2024-09-19,15,20,7,599,0
351,2025-06-28,12,15,1,24999,0.1
352,2025-06-09,9,21,1,499,0
353,2025-04-11,12,17,3,299,0
354,2023-10-20,28,20,8,599,0
355,2023-09-16,3,8,6,6999,0.1
356,2025-02-23,19,2,3,52999,0.2
357,2025-01-29,12,15,2,24999,0
358,2025-12-20,12,13,6,5499,0.05
359,2024-05-26,4,1,3,65999,0.2
360,2025-11-26,13,18,2,1599,0.05
361,2024-06-17,23,15,4,24999,0.05
362,2025-10-02,7,4,3,11999,0
363,2025-07-14,6,23,8,8499,0
364,2024-10-16,22,12,2,18999,0.05
365,2024-09-06,28,6,3,2999,0.1
366,2025-11-07,8,4,4,11999,0
367,2024-04-29,26,16,1,399,0.1
368,2025-01-25,15,26,3,1899,0
369,2023-05-15,10,13,8,5499,0.15
370,2025-04-18,27,19,2,449,0
371,2024-10-11,21,3,8,21999,0.2
372,2025-11-25,12,5,3,799,0
373,2025-06-05,17,2,2,52999,0
374,2024-09-14,6,6,6,2999,0
375,2024-12-09,17,10,2,10999,0.05
376,2024-02-07,21,18,5,1599,0
377,2024-09-12,20,18,2,1599,0
378,2023-11-12,6,22,6,3999,0
379,2023-02-28,3,2,5,52999,0
380,2025-05-03,20,21,1,499,0.2
381,2024-08-16,21,10,8,10999,0
382,2025-04-11,10,15,2,24999,0
383,2023-11-20,15,14,8,4699,0.2
384,2024-02-22,11,20,3,599,0.1
385,2024-10-15,24,12,7,18999,0
386,2025-01-28,17,18,2,1599,0.1
387,2024-05-10,15,4,5,11999,0.2
388,2024-05-22,5,4,1,11999,0.05
389,2025-02-25,28,20,7,599,0
390,2023-11-24,27,11,6,15499,0
391,2023-11-23,16,17,8,299,0.2
392,2024-09-23,16,1,2,65999,0.15
393,2025-11-01,15,8,4,6999,0.1
394,2023-04-10,2,10,8,10999,0.2
395,2024-08-08,18,1,2,65999,0.15
396,2023-10-02,29,9,6,5999,0.15
397,2025-01-19,2,13,1,5499,0
398,2025-01-12,18,10,2,10999,0.15
399,2025-10-29,15,25,5,12499,0
400,2023-09-21,4,13,6,5499,0.1
401,2025-01-18,25,5,4,799,0.15
402,2025-10-21,2,2,1,52999,0
403,2024-11-13,26,16,8,399,0
404,2025-11-21,5,11,6,15499,0
405,2025-03-15,20,24,5,7499,0.1
406,2025-11-04,27,17,8,299,0.05
407,2025-08-30,27,1,6,65999,0.1
408,2023-08-13,14,19,5,449,0
409,2025-08-29,9,21,4,499,0
410,2025-09-10,6,17,7,299,0
411,2024-05-11,2,19,2,449,0
412,2023-02-08,15,11,7,15499,0
413,2025-04-25,23,7,7,14999,0.2
414,2023-05-08,23,5,4,799,0.1
415,2025-09-06,17,13,6,5499,0
416,2025-07-30,30,18,6,1599,0.1
417,2024-06-25,20,16,4,399,0
418,2024-07-25,18,10,4,10999,0.05
419,2024-08-14,23,7,8,14999,0.1
420,2025-09-09,12,18,5,1599,0.05
421,2023-09-07,19,22,7,3999,0.15
422,2024-12-07,25,26,3,1899,0.05
423,2023-03-28,10,23,2,8499,0.1
424,2025-06-24,21,9,8,5999,0
425,2024-02-18,27,18,5,1599,0.05
426,2023-10-09,4,20,4,599,0
427,2023-04-14,22,17,4,299,0
428,2023-04-18,4,14,6,4699,0.2
429,2023-07-25,22,25,3,12499,0
430,2023-11-20,14,21,8,499,0.2
431,2024-02-13,25,10,6,10999,0.05
432,2023-05-02,30,25,2,12499,0
433,2023-03-18,30,6,7,2999,0
434,2023-03-16,27,13,8,5499,0
435,2024-08-15,29,2,1,52999,0.05
436,2023-08-08,30,11,5,15499,0.2
437,2025-12-09,16,5,8,799,0.05
438,2024-01-30,26,4,6,11999,0
439,2025-07-28,21,9,3,5999,0
440,2024-11-21,26,10,4,10999,0
441,2025-04-10,27,14,6,4699,0
442,2025-03-31,22,4,3,11999,0
443,2025-09-04,11,8,1,6999,0.05
444,2025-02-24,8,15,5,24999,0.1
445,2024-09-10,19,24,1,7499,0.05
446,2025-01-06,23,8,1,6999,0
447,2025-08-11,10,6,7,2999,0.05
448,2023-08-29,21,10,6,10999,0
449,2024-03-24,5,16,3,399,0.2
450,2025-02-04,14,23,8,8499,0
451,2024-05-21,22,25,2,12499,0.2
452,2025-12-17,23,12,2,18999,0
453,2023-05-07,27,18,4,1599,0
454,2023-12-03,11,17,8,299,0
455,2024-02-25,23,19,8,449,0
456,2025-11-11,15,26,1,1899,0.2
457,2023-09-28,17,14,8,4699,0
458,2025-08-04,22,26,5,1899,0
459,2025-03-21,9,1,4,65999,0
460,2023-04-03,14,12,2,18999,0
461,2023-05-22,30,16,1,399,0.05
462,2025-04-17,6,25,3,12499,0.15
463,2025-02-05,29,13,8,5499,0.15
464,2025-02-08,3,22,3,3999,0.1
465,2023-08-31,6,18,7,1599,0
466,2024-04-01,27,1,1,65999,0.05
467,2025-08-06,22,24,7,7499,0.15
468,2024-04-15,8,15,6,24999,0
469,2024-07-18,7,24,2,7499,0
470,2025-05-08,20,25,1,12499,0
471,2024-02-27,3,4,1,11999,0.2
472,2023-04-10,8,24,1,7499,0.15
473,2025-06-17,8,18,4,1599,0
474,2023-10-14,17,10,4,10999,0.1
475,2024-10-18,8,10,3,10999,0
476,2025-04-26,10,9,1,5999,0
477,2025-05-24,18,16,1,399,0.1
478,2025-02-19,26,17,6,299,0.15
479,2025-04-16,5,10,7,10999,0
480,2025-08-27,8,8,5,6999,0
481,2025-08-06,30,2,7,52999,0.15
482,2025-12-21,5,13,4,5499,0.05
483,2024-02-21,11,21,2,499,0.2
484,2025-01-29,3,18,4,1599,0
485,2024-07-03,13,22,1,3999,0
486,2024-01-21,26,25,4,12499,0.2
487,2024-03-03,28,11,5,15499,0
488,2024-03-09,30,7,2,14999,0.2
489,2024-05-11,23,20,4,599,0.15
490,2024-05-05,18,11,5,15499,0.15
491,2025-08-12,18,21,6,499,0.05
492,2024-06-19,12,17,8,299,0.2
493,2023-07-21,26,24,8,7499,0.1
494,2024-02-21,12,11,7,15499,0
495,2024-03-29,24,5,1,799,0.05
496,2025-05-05,10,5,4,799,0.1
497,2024-04-16,13,19,4,449,0.2
498,2024-11-22,9,25,8,12499,0.2
499,2025-08-01,6,24,6,7499,0
500,2023-10-14,24,18,8,1599,0
501,2023-05-01,17,2,2,52999,0
502,2023-01-14,14,5,4,799,0
503,2023-11-06,1,7,8,14999,0.1
504,2023-05-04,20,21,8,499,0.2
505,2023-02-02,1,18,7,1599,0
506,2023-02-04,17,24,5,7499,0.05
507,2023-02-05,17,23,7,8499,0
508,2023-08-08,30,4,3,11999,0
509,2024-01-29,20,17,5,299,0.1
510,2024-07-01,26,13,2,5499,0.1
511,2025-04-11,15,19,4,449,0
512,2024-09-06,22,3,1,21999,0
513,2025-04-10,13,13,8,5499,0
514,2023-01-20,23,6,2,2999,0.2
515,2025-06-07,21,26,6,1899,0
516,2025-12-17,30,2,4,52999,0
517,2025-08-31,9,2,2,52999,0.05
518,2023-03-09,6,11,1,15499,0
519,2023-10-23,25,23,7,8499,0
520,2024-09-04,6,19,4,449,0.15
521,2024-11-10,13,25,3,12499,0
522,2025-10-22,24,12,1,18999,0
523,2025-06-14,8,3,6,21999,0.15
524,2024-10-30,1,21,5,499,0.2
525,2025-10-01,8,12,7,18999,0.15
526,2024-01-16,22,19,7,449,0
527,2024-08-27,26,8,2,6999,0
528,2024-07-02,5,13,3,5499,0.15
529,2024-10-10,12,4,2,11999,0
530,2024-09-23,15,12,5,18999,0
531,2023-09-29,3,6,7,2999,0.2
532,2025-11-15,14,4,1,11999,0
533,2024-12-25,18,3,6,21999,0.15
534,2023-01-26,10,14,7,4699,0
535,2024-05-12,19,17,3,299,0.15
536,2023-12-14,5,9,5,5999,0.05
537,2025-10-06,5,3,3,21999,0.15
538,2024-07-19,14,10,8,10999,0
539,2025-01-09,9,8,8,6999,0
540,2025-07-26,4,5,5,799,0
541,2025-03-21,11,20,7,599,0.1
542,2025-06-20,11,14,3,4699,0.05
543,2024-10-18,20,23,4,8499,0.2
544,2024-10-05,6,13,6,5499,0.05
545,2025-10-02,19,26,4,1899,0.1
546,2025-02-09,9,26,7,1899,0.1
547,2023-08-22,30,19,4,449,0
548,2023-02-25,24,15,4,24999,0.2
549,2024-08-19,27,23,2,8499,0.15
550,2025-10-19,5,21,5,499,0
551,2024-06-01,22,5,7,799,0.15
552,2023-06-01,15,20,8,599,0.15
553,2025-12-30,17,23,7,8499,0
554,2025-01-06,23,26,2,1899,0
555,2024-05-23,22,22,6,3999,0
556,2023-04-01,19,21,7,499,0.1
557,2025-05-31,4,1,2,65999,0.05
558,2024-03-30,17,24,4,7499,0.2
559,2025-02-05,13,15,3,24999,0.1
560,2023-02-20,16,4,5,11999,0.15
561,2023-06-25,4,24,3,7499,0.1
562,2024-09-30,11,15,4,24999,0.2
563,2024-12-14,16,4,8,11999,0.2
564,2024-10-15,3,10,1,10999,0
565,2023-02-16,28,11,2,15499,0
566,2024-05-14,17,6,3,2999,0.1
567,2025-05-23,15,8,7,6999,0
568,2024-01-17,21,22,7,3999,0.15
569,2023-03-01,24,20,4,599,0.2
570,2025-05-29,13,1,4,65999,0
571,2024-07-24,25,23,2,8499,0
572,2024-01-18,12,11,4,15499,0.2
573,2023-08-22,9,22,8,3999,0.1
574,2025-03-06,20,13,2,5499,0.1
575,2024-12-21,28,15,3,24999,0.05
576,2023-06-23,22,5,6,799,0
577,2024-05-03,10,4,3,11999,0.1
578,2023-10-17,17,13,7,5499,0
579,2025-02-24,14,6,8,2999,0
580,2023-12-08,16,10,3,10999,0
581,2024-10-06,27,15,1,24999,0.1
582,2023-01-20,16,5,4,799,0.15
583,2025-11-01,21,16,7,399,0.2
584,2025-05-01,23,15,8,24999,0
585,2023-06-19,19,1,4,65999,0.05
586,2023-03-08,9,8,5,6999,0
587,2025-07-25,19,24,8,7499,0
588,2023-08-22,9,25,6,12499,0
589,2025-06-22,18,7,7,14999,0
590,2024-05-21,10,2,8,52999,0.05
591,2024-12-14,28,3,8,21999,0
592,2024-04-30,7,26,6,1899,0.15
593,2023-12-06,20,5,4,799,0
594,2023-05-02,19,12,5,18999,0
595,2024-10-24,23,10,5,10999,0.05
596,2025-11-19,29,22,2,3999,0
597,2025-04-22,30,2,5,52999,0
598,2023-09-29,8,5,6,799,0
599,2025-03-15,16,5,5,799,0.15
600,2025-02-07,15,3,2,21999,0.15
601,2025-11-21,24,9,6,5999,0.2
602,2025-09-26,11,19,1,449,0
603,2025-07-27,21,22,6,3999,0
604,2025-12-30,13,7,7,14999,0
605,2025-10-10,9,11,5,15499,0.1
606,2023-09-25,19,16,6,399,0
607,2023-04-05,4,21,8,499,0
608,2023-09-12,30,6,8,2999,0.2
609,2023-01-02,14,7,3,14999,0.05
610,2023-11-22,28,9,2,5999,0.1
611,2024-05-27,3,12,3,18999,0
612,2025-03-22,21,10,4,10999,0.15
613,2023-07-06,23,4,1,11999,0
614,2025-09-03,3,5,4,799,0.2
615,2023-01-20,1,23,6,8499,0
616,2025-05-14,23,5,8,799,0
617,2024-04-13,13,3,2,21999,0
618,2024-10-03,12,10,3,10999,0.15
619,2023-09-30,21,22,3,3999,0
620,2025-12-22,19,1,3,65999,0.2
621,2024-12-20,24,7,3,14999,0.15
622,2025-06-25,28,7,2,14999,0
623,2023-10-14,25,4,7,11999,0.1
624,2025-05-29,11,26,3,1899,0
625,2024-07-21,21,3,4,21999,0.05
626,2023-02-24,28,22,5,3999,0
627,2025-11-26,20,17,4,299,0.15
628,2024-08-28,21,2,4,52999,0.2
629,2025-03-01,4,8,8,6999,0
630,2025-12-17,29,1,6,65999,0.1
631,2023-09-28,13,19,7,449,0.1
632,2023-12-20,25,16,2,399,0
633,2023-05-19,1,9,4,5999,0
634,2023-05-04,26,13,5,5499,0.15
635,2025-05-17,23,13,2,5499,0
636,2024-07-22,3,10,2,10999,0
637,2023-11-15,18,11,7,15499,0
638,2024-09-27,23,14,4,4699,0
639,2024-05-15,3,14,2,4699,0.2
640,2023-04-23,10,22,3,3999,0
641,2023-01-26,23,5,1,799,0
642,2025-10-13,12,17,5,299,0
643,2025-01-31,5,24,5,7499,0
644,2023-03-02,11,26,7,1899,0.05
645,2025-12-08,3,9,2,5999,0.2
646,2025-07-21,17,12,1,18999,0.2
647,2023-12-08,12,6,5,2999,0
648,2023-08-25,8,24,1,7499,0
649,2023-01-26,8,2,8,52999,0.1
650,2025-02-23,30,5,3,799,0
651,2025-05-08,8,11,4,15499,0.15
652,2024-10-17,9,3,6,21999,0
653,2025-10-25,22,2,3,52999,0
654,2025-11-22,2,13,2,5499,0.2
655,2024-08-01,25,10,6,10999,0
656,2025-07-24,1,12,4,18999,0.05
657,2024-09-14,24,20,4,599,0.2
658,2025-01-24,19,16,4,399,0
659,2023-11-05,1,14,1,4699,0
660,2024-12-10,21,23,1,8499,0.1
661,2023-01-03,25,22,7,3999,0.05
662,2023-08-01,7,17,4,299,0.15
663,2025-10-04,2,5,5,799,0
664,2023-03-31,30,8,7,6999,0.1
665,2025-07-27,24,3,2,21999,0
666,2025-03-18,3,19,1,449,0.15
667,2023-09-25,8,10,5,10999,0.1
668,2025-03-15,23,24,6,7499,0.1
